6.755,51.18477425,0.680001446,915.1621926,-0.000523183,2.771227112,-0.011498379
6.795,51.18480291,0.680001464,915.1664556,-0.000622373,2.768685188,-0.012702166
6.835,51.18483157,0.680001481,915.1706183,-0.000724102,2.766160388,-0.01381027
6.875,51.18486024,0.680001499,915.1746809,-0.000827982,2.763653491,-0.014827111
6.915,51.18488892,0.680001516,915.1786436,-0.000932276,2.761165237,-0.015017867
6.955,51.1849176,0.680001534,915.182507,-0.001004627,2.758696336,-0.012139632
6.995,51.18494628,0.680001551,915.1862713,-0.001035272,2.756247452,-0.009473719
7.035,51.18497497,0.680001569,915.1899371,-0.00103632,2.753819202,-0.007002086
7.075,51.18500366,0.680001587,915.193505,-0.001016052,2.751412171,-0.004707985
7.115,51.18503235,0.680001604,915.1969756,-0.00098013,2.749026906,-0.002575954
7.155,51.18506105,0.680001622,915.2003495,-0.000932442,2.746663925,-0.000591752
7.195,51.18508975,0.68000164,915.2036275,-0.000875661,2.744323709,0.001257719
7.235,51.18511846,0.680001658,915.2068102,-0.000811636,2.742006707,0.002984493
7.275,51.18514717,0.680001677,915.2098986,-0.000741651,2.739713336,0.004599614
7.315,51.18517589,0.680001695,915.2128934,-0.000666605,2.737443982,0.00611322
7.355,51.18520461,0.680001713,915.2157955,-0.00058713,2.735199,0.007534607
7.395,51.18523333,0.680001732,915.218606,-0.000503678,2.732978715,0.008872299
7.435,51.18526206,0.680001751,915.2213256,-0.00041657,2.730783424,0.010134115
7.475,51.18529079,0.680001769,915.2239555,-0.00032604,2.728613395,0.011327221
7.515,51.18531953,0.680001788,915.2264967,-0.000232261,2.726468867,0.012458191
7.555,51.18534827,0.680001808,915.2289502,-0.000136611,2.724350056,0.01316433
7.595,51.18537701,0.680001827,915.2313172,-6.66069e-05,2.722257159,0.01037037
7.635,51.18540576,0.680001846,915.2335987,-3.94482e-05,2.720190342,0.007738293
7.675,51.18543451,0.680001866,915.2357959,-4.31177e-05,2.718149739,0.005258098
7.715,51.18546327,0.680001886,915.2379099,-6.94373e-05,2.716135461,0.002925017
7.755,51.18549203,0.680001906,915.239942,-0.00011271,2.714147598,0.000733994
7.795,51.18552079,0.680001925,915.2418934,-0.000168928,2.712186219,-0.001320176
7.835,51.18554956,0.680001946,915.2437652,-0.000235242,2.710251372,-0.003242746
7.875,51.18557833,0.680001966,915.2455588,-0.000309589,2.708343084,-0.00503895
7.915,51.18560711,0.680001986,915.2472754,-0.000390453,2.706461364,-0.006713961
7.955,51.18563589,0.680002007,915.2489163,-0.000476689,2.704606201,-0.008272863
7.995,51.18566467,0.680002027,915.2504827,-0.000567416,2.702777563,-0.009720627
8.035,51.18569346,0.680002048,915.251976,-0.000661931,2.700975404,-0.011062104
8.075,51.18572225,0.680002068,915.2533975,-0.000759663,2.699199658,-0.012302014
8.115,51.18575105,0.680002089,915.2547485,-0.000860134,2.697450245,-0.013444942
8.155,51.18577985,0.68000211,915.2560303,-0.000962931,2.695727067,-0.01449534
8.195,51.18580865,0.68000213,915.2572442,-0.001067697,2.694030012,-0.015457521
8.235,51.18583746,0.680002151,915.2583917,-0.001162788,2.692358956,-0.013812727
8.275,51.18586627,0.680002172,915.2594739,-0.001214105,2.690713771,-0.011024838
8.315,51.18589509,0.680002193,915.2604924,-0.001230142,2.689094295,-0.008441336
8.355,51.18592391,0.680002214,915.2614483,-0.001220961,2.687500357,-0.006044702
8.395,51.18595273,0.680002235,915.2623431,-0.001193441,2.685931774,-0.003818744
8.435,51.18598156,0.680002257,915.2631781,-0.001152293,2.684388352,-0.001748532
8.475,51.18601039,0.680002278,915.2639547,-0.001100754,2.682869887,0.000179671
8.515,51.18603923,0.680002299,915.2646741,-0.001041057,2.681376165,0.001978496
